,Unnamed: 0,openTime,closeTime,open,high,low,close,baseVolume,quoteVolume,numTrades,takerBuyBaseVolume,takerBuyQuoteVolume
1022,1022,2024-02-04 13:10:00+00:00,2024-02-04 13:14:59.999000+00:00,42958.0,42978.1,42952.2,42959.4,286.786,12322687.5584,4409,148.329,6373182.9606
1023,1023,2024-02-04 13:15:00+00:00,2024-02-04 13:19:59.999000+00:00,42959.4,43001.5,42952.4,42995.9,251.039,10791423.4713,4338,177.1,7613081.6221
1024,1024,2024-02-04 13:20:00+00:00,2024-02-04 13:24:59.999000+00:00,42995.9,42998.1,42963.7,42992.3,201.179,8646983.984,3246,72.01,3095232.7378
1025,1025,2024-02-04 13:25:00+00:00,2024-02-04 13:29:59.999000+00:00,42992.3,43001.8,42985.8,43001.8,134.825,5796565.4671,2061,93.183,4006309.3249
1026,1026,2024-02-04 13:30:00+00:00,2024-02-04 13:34:59.999000+00:00,43001.7,43019.0,42978.8,42987.7,219.852,9453099.67,3969,89.095,3831096.2438
1027,1027,2024-02-04 13:35:00+00:00,2024-02-04 13:39:59.999000+00:00,42987.7,42991.0,42950.7,42972.9,313.008,13447687.1352,3939,69.504,2986185.7167
1028,1028,2024-02-04 13:40:00+00:00,2024-02-04 13:44:59.999000+00:00,42972.8,42972.9,42959.8,42968.7,169.791,7295313.8048,3117,86.544,3718432.1207
1029,1029,2024-02-04 13:45:00+00:00,2024-02-04 13:49:59.999000+00:00,42968.8,42984.0,42962.6,42972.4,213.253,9164211.2771,3106,118.21,5079806.0483
1030,1030,2024-02-04 13:50:00+00:00,2024-02-04 13:54:59.999000+00:00,42972.5,42990.8,42972.4,42986.0,106.606,4582089.3207,2104,80.859,3475396.1742
1031,1031,2024-02-04 13:55:00+00:00,2024-02-04 13:59:59.999000+00:00,42986.0,42993.0,42976.0,42977.2,126.033,5417068.9295,2299,62.173,2672384.647
1032,1032,2024-02-04 14:00:00+00:00,2024-02-04 14:04:59.999000+00:00,42977.2,42996.7,42964.1,42973.8,167.835,7213465.7365,3345,70.844,3045104.3449
1033,1033,2024-02-04 14:05:00+00:00,2024-02-04 14:09:59.999000+00:00,42973.8,42973.9,42947.0,42965.8,346.83,14898803.0208,4943,107.828,4632099.216
1034,1034,2024-02-04 14:10:00+00:00,2024-02-04 14:14:59.999000+00:00,42965.9,42995.5,42965.8,42995.5,182.9,7861616.4136,3553,127.83,5494602.8861
1035,1035,2024-02-04 14:15:00+00:00,2024-02-04 14:19:59.999000+00:00,42995.5,43003.4,42948.4,42948.5,326.331,14026813.7631,4134,125.958,5415293.5472
1036,1036,2024-02-04 14:20:00+00:00,2024-02-04 14:24:59.999000+00:00,42948.4,42987.9,42932.7,42987.9,353.27,15173250.3234,5678,183.548,7884252.6558
1037,1037,2024-02-04 14:25:00+00:00,2024-02-04 14:29:59.999000+00:00,42987.8,42993.3,42970.0,42983.4,195.855,8418543.738,3040,91.25,3922132.2231
1038,1038,2024-02-04 14:30:00+00:00,2024-02-04 14:34:59.999000+00:00,42983.4,43001.1,42983.4,42992.1,156.947,6747608.7703,2888,100.591,4324699.8691
1039,1039,2024-02-04 14:35:00+00:00,2024-02-04 14:39:59.999000+00:00,42992.1,42992.1,42939.8,42944.2,278.444,11961114.5255,4788,104.659,4495764.908
1040,1040,2024-02-04 14:40:00+00:00,2024-02-04 14:44:59.999000+00:00,42944.2,42944.3,42921.4,42939.0,281.382,12081119.2493,4688,134.402,5770513.5796
1041,1041,2024-02-04 14:45:00+00:00,2024-02-04 14:49:59.999000+00:00,42939.1,42939.1,42860.0,42892.4,1773.33,76073868.53362,14195,706.479,30307275.7009
1042,1042,2024-02-04 14:50:00+00:00,2024-02-04 14:54:59.999000+00:00,42892.3,42909.2,42871.4,42882.7,466.784,20019485.4722,6675,274.777,11785543.6955
1043,1043,2024-02-04 14:55:00+00:00,2024-02-04 14:59:59.999000+00:00,42882.8,42882.8,42823.3,42855.3,1140.338,48868987.9207,11436,364.461,15619758.3987
1044,1044,2024-02-04 15:00:00+00:00,2024-02-04 15:04:59.999000+00:00,42855.3,42869.9,42831.7,42833.0,530.987,22751727.7934,7393,256.225,10979239.2131
1045,1045,2024-02-04 15:05:00+00:00,2024-02-04 15:09:59.999000+00:00,42833.0,42897.0,42825.6,42896.0,649.897,27859173.5221,8521,443.762,19024058.9409
1046,1046,2024-02-04 15:10:00+00:00,2024-02-04 15:14:59.999000+00:00,42896.0,42926.3,42895.9,42905.9,428.404,18382295.7746,5903,264.242,11338252.7238
1047,1047,2024-02-04 15:15:00+00:00,2024-02-04 15:19:59.999000+00:00,42905.9,42928.4,42889.0,42889.0,333.252,14299691.2766,4934,194.653,8352821.202
1048,1048,2024-02-04 15:20:00+00:00,2024-02-04 15:24:59.999000+00:00,42889.0,42889.1,42820.1,42845.6,519.783,22270926.8901,8640,169.794,7274434.6242
1049,1049,2024-02-04 15:25:00+00:00,2024-02-04 15:29:59.999000+00:00,42845.7,42877.5,42845.6,42866.9,300.569,12883295.0243,4862,212.777,9120207.5317
1050,1050,2024-02-04 15:30:00+00:00,2024-02-04 15:34:59.999000+00:00,42866.9,42909.8,42859.6,42905.6,310.704,13325024.1473,4951,230.831,9899478.5934
1051,1051,2024-02-04 15:35:00+00:00,2024-02-04 15:39:59.999000+00:00,42905.7,42919.9,42900.0,42904.6,323.533,13882999.1293,4237,189.023,8111132.7359
1052,1052,2024-02-04 15:40:00+00:00,2024-02-04 15:44:59.999000+00:00,42904.7,42912.7,42900.0,42900.0,137.344,5892792.1364,2659,74.712,3205598.375
1053,1053,2024-02-04 15:45:00+00:00,2024-02-04 15:49:59.999000+00:00,42900.1,42903.4,42875.5,42889.9,177.145,7597811.0276,3364,86.82,3723761.5216
1054,1054,2024-02-04 15:50:00+00:00,2024-02-04 15:54:59.999000+00:00,42890.0,42939.0,42889.9,42936.6,461.842,19821314.1525,6424,294.778,12651475.0139
1055,1055,2024-02-04 15:55:00+00:00,2024-02-04 15:59:59.999000+00:00,42936.5,42943.0,42921.7,42926.7,264.784,11367943.6053,4688,140.373,6026850.4151
1056,1056,2024-02-04 16:00:00+00:00,2024-02-04 16:04:59.999000+00:00,42926.7,42932.6,42900.9,42906.3,247.075,10602754.6942,3244,67.967,2916743.1962
1057,1057,2024-02-04 16:05:00+00:00,2024-02-04 16:09:59.999000+00:00,42906.2,42924.5,42895.5,42897.9,277.964,11928051.9483,4650,125.459,5383646.549
1058,1058,2024-02-04 16:10:00+00:00,2024-02-04 16:14:59.999000+00:00,42897.8,42897.8,42876.5,42893.9,186.609,8003165.1382,3676,92.572,3970229.1652
1059,1059,2024-02-04 16:15:00+00:00,2024-02-04 16:19:59.999000+00:00,42894.0,42894.0,42861.2,42875.9,220.28,9444849.1959,3976,72.66,3115677.2666
1060,1060,2024-02-04 16:20:00+00:00,2024-02-04 16:24:59.999000+00:00,42876.0,42883.2,42864.7,42882.9,135.634,5815085.001,3198,89.664,3844217.8824
1061,1061,2024-02-04 16:25:00+00:00,2024-02-04 16:29:59.999000+00:00,42882.9,42895.9,42868.4,42880.0,122.602,5257764.2644,3452,63.541,2724912.6579
1062,1062,2024-02-04 16:30:00+00:00,2024-02-04 16:34:59.999000+00:00,42880.0,42916.2,42878.3,42893.5,188.456,8084923.0898,3467,136.591,5860080.3062
1063,1063,2024-02-04 16:35:00+00:00,2024-02-04 16:39:59.999000+00:00,42893.5,42922.2,42893.5,42900.1,229.719,9856989.6533,3987,128.793,5526475.1369
1064,1064,2024-02-04 16:40:00+00:00,2024-02-04 16:44:59.999000+00:00,42900.2,42908.2,42870.9,42882.9,166.567,7143658.3267,3200,80.741,3462594.6351
1065,1065,2024-02-04 16:45:00+00:00,2024-02-04 16:49:59.999000+00:00,42882.8,42889.5,42866.1,42871.8,136.456,5850862.333,3146,70.708,3031952.1687
1066,1066,2024-02-04 16:50:00+00:00,2024-02-04 16:54:59.999000+00:00,42871.8,42901.8,42871.7,42901.8,114.744,4921122.5378,2538,79.998,3431022.8975
1067,1067,2024-02-04 16:55:00+00:00,2024-02-04 16:59:59.999000+00:00,42901.8,42906.3,42893.4,42903.9,114.64,4918233.4682,2432,77.054,3305766.8714
1068,1068,2024-02-04 17:00:00+00:00,2024-02-04 17:04:59.999000+00:00,42903.9,42918.5,42882.3,42895.1,234.884,10076473.0107,3594,140.538,6029292.0709
1069,1069,2024-02-04 17:05:00+00:00,2024-02-04 17:09:59.999000+00:00,42895.1,42960.0,42895.0,42944.9,341.611,14667508.5754,5376,255.677,10977377.0304
1070,1070,2024-02-04 17:10:00+00:00,2024-02-04 17:14:59.999000+00:00,42944.8,42957.1,42933.5,42933.5,204.995,8802205.4703,2553,135.502,5818156.7785
1071,1071,2024-02-04 17:15:00+00:00,2024-02-04 17:19:59.999000+00:00,42933.6,42939.0,42854.4,42856.4,298.255,12793610.1839,4854,51.688,2217696.4115
1072,1072,2024-02-04 17:20:00+00:00,2024-02-04 17:24:59.999000+00:00,42856.4,42863.6,42823.2,42855.3,575.219,24643519.9606,7344,224.072,9599869.1482
1073,1073,2024-02-04 17:25:00+00:00,2024-02-04 17:29:59.999000+00:00,42855.3,42886.6,42846.1,42854.2,247.941,10628123.1001,4933,148.856,6381045.7692
1074,1074,2024-02-04 17:30:00+00:00,2024-02-04 17:34:59.999000+00:00,42854.1,42890.9,42854.1,42881.8,250.362,10734456.3356,4567,175.258,7514257.0534
1075,1075,2024-02-04 17:35:00+00:00,2024-02-04 17:39:59.999000+00:00,42881.8,42912.4,42867.7,42902.0,244.145,10471994.1014,4326,142.335,6104973.7754
1076,1076,2024-02-04 17:40:00+00:00,2024-02-04 17:44:59.999000+00:00,42901.9,42928.6,42901.9,42927.7,160.147,6873266.7855,3083,100.334,4306136.5665
1077,1077,2024-02-04 17:45:00+00:00,2024-02-04 17:49:59.999000+00:00,42927.8,42937.0,42900.2,42920.7,269.11,11550244.57,4076,142.435,6113448.5719
1078,1078,2024-02-04 17:50:00+00:00,2024-02-04 17:54:59.999000+00:00,42920.7,42920.7,42882.7,42882.7,120.451,5166957.3579,3095,47.382,2032548.374
1079,1079,2024-02-04 17:55:00+00:00,2024-02-04 17:59:59.999000+00:00,42882.7,42900.0,42868.7,42884.3,210.374,9022395.6428,3434,101.651,4359490.4619
1080,1080,2024-02-04 18:00:00+00:00,2024-02-04 18:04:59.999000+00:00,42884.3,42900.2,42859.8,42900.0,310.481,13313197.8711,3964,146.552,6285073.5538
1081,1081,2024-02-04 18:05:00+00:00,2024-02-04 18:09:59.999000+00:00,42900.0,42936.0,42900.0,42917.5,184.968,7939237.6782,3992,109.654,4706500.0315
1082,1082,2024-02-04 18:10:00+00:00,2024-02-04 18:14:59.999000+00:00,42917.4,42917.5,42894.3,42894.4,80.728,3463383.7251,2418,28.669,1229932.6897
1083,1083,2024-02-04 18:15:00+00:00,2024-02-04 18:19:59.999000+00:00,42894.4,42902.8,42860.9,42860.9,239.113,10253802.1402,4968,99.205,4254489.8846
1084,1084,2024-02-04 18:20:00+00:00,2024-02-04 18:24:59.999000+00:00,42861.0,42861.0,42790.9,42813.4,913.615,39123061.66529,9009,307.591,13171598.0015
1085,1085,2024-02-04 18:25:00+00:00,2024-02-04 18:29:59.999000+00:00,42813.4,42829.1,42782.9,42803.7,754.704,32301410.9606,8809,324.788,13902089.1501
1086,1086,2024-02-04 18:30:00+00:00,2024-02-04 18:34:59.999000+00:00,42803.7,42832.6,42790.9,42811.4,687.663,29442022.7045,7741,426.212,18249144.9121
1087,1087,2024-02-04 18:35:00+00:00,2024-02-04 18:39:59.999000+00:00,42811.4,42819.9,42784.6,42799.7,431.648,18475428.973,5933,258.011,11043939.1943
1088,1088,2024-02-04 18:40:00+00:00,2024-02-04 18:44:59.999000+00:00,42799.6,42805.2,42767.3,42784.7,499.875,21385017.0289,7156,151.171,6467349.4996
1089,1089,2024-02-04 18:45:00+00:00,2024-02-04 18:49:59.999000+00:00,42784.8,42784.8,42741.5,42753.3,680.201,29082724.2887,8756,306.528,13105329.6472
1090,1090,2024-02-04 18:50:00+00:00,2024-02-04 18:54:59.999000+00:00,42753.4,42768.9,42736.3,42753.4,446.252,19075889.3789,7496,214.487,9169181.3361
1091,1091,2024-02-04 18:55:00+00:00,2024-02-04 18:59:59.999000+00:00,42753.4,42799.5,42741.1,42777.8,617.6,26420814.9235,7400,465.085,19896142.0561
1092,1092,2024-02-04 19:00:00+00:00,2024-02-04 19:04:59.999000+00:00,42777.8,42807.7,42747.7,42750.5,480.735,20566418.225,6364,214.443,9174864.7481
1093,1093,2024-02-04 19:05:00+00:00,2024-02-04 19:09:59.999000+00:00,42750.5,42758.6,42562.5,42632.9,4398.175,187566713.40617,39390,1550.704,66129087.0978
1094,1094,2024-02-04 19:10:00+00:00,2024-02-04 19:14:59.999000+00:00,42632.8,42663.1,42550.0,42637.5,2159.018,91988761.2616,28363,1170.644,49883289.1261
1095,1095,2024-02-04 19:15:00+00:00,2024-02-04 19:19:59.999000+00:00,42637.5,42704.9,42630.0,42663.3,946.863,40408086.19588,12930,543.158,23178613.15978
1096,1096,2024-02-04 19:20:00+00:00,2024-02-04 19:24:59.999000+00:00,42663.3,42691.9,42625.6,42625.6,777.767,33177461.7462,9275,381.846,16289142.9518
1097,1097,2024-02-04 19:25:00+00:00,2024-02-04 19:29:59.999000+00:00,42625.6,42653.7,42590.1,42647.0,990.804,42229353.5282,12256,499.683,21297667.878
1098,1098,2024-02-04 19:30:00+00:00,2024-02-04 19:34:59.999000+00:00,42646.9,42679.3,42606.6,42632.6,736.126,31386608.7116,8376,384.712,16403970.2215
1099,1099,2024-02-04 19:35:00+00:00,2024-02-04 19:39:59.999000+00:00,42632.7,42666.7,42628.4,42634.5,272.709,11629724.623,4393,174.34,7434902.7233
1100,1100,2024-02-04 19:40:00+00:00,2024-02-04 19:44:59.999000+00:00,42634.5,42662.0,42622.0,42656.5,291.599,12434578.5598,4296,197.759,8432814.7305
1101,1101,2024-02-04 19:45:00+00:00,2024-02-04 19:49:59.999000+00:00,42656.5,42656.5,42630.9,42655.0,224.117,9557647.7188,3934,118.869,5068948.4234
1102,1102,2024-02-04 19:50:00+00:00,2024-02-04 19:54:59.999000+00:00,42654.9,42660.8,42595.7,42626.5,623.41,26570831.5194,7781,262.669,11194984.047
1103,1103,2024-02-04 19:55:00+00:00,2024-02-04 19:59:59.999000+00:00,42626.5,42640.0,42617.0,42623.9,247.743,10560978.7079,3452,105.959,4516974.6067
1104,1104,2024-02-04 20:00:00+00:00,2024-02-04 20:04:59.999000+00:00,42623.9,42647.9,42591.8,42629.9,455.457,19412913.8806,6254,219.155,9341630.2775
1105,1105,2024-02-04 20:05:00+00:00,2024-02-04 20:09:59.999000+00:00,42629.9,42644.9,42610.0,42643.3,253.477,10805400.5375,3947,168.799,7195575.9613
1106,1106,2024-02-04 20:10:00+00:00,2024-02-04 20:14:59.999000+00:00,42643.3,42643.3,42586.0,42604.5,360.855,15374033.7036,5702,186.663,7952219.1746
1107,1107,2024-02-04 20:15:00+00:00,2024-02-04 20:19:59.999000+00:00,42604.5,42637.7,42575.0,42619.8,632.822,26959210.7385,8020,293.51,12505409.5541
1108,1108,2024-02-04 20:20:00+00:00,2024-02-04 20:24:59.999000+00:00,42619.8,42629.1,42583.4,42605.8,291.608,12424037.6875,4129,190.144,8100990.5833
1109,1109,2024-02-04 20:25:00+00:00,2024-02-04 20:29:59.999000+00:00,42605.8,42607.9,42512.0,42596.8,1703.433,72493385.37759,17833,670.737,28550887.0449
1110,1110,2024-02-04 20:30:00+00:00,2024-02-04 20:34:59.999000+00:00,42596.8,42624.5,42572.9,42614.1,543.64,23160904.3807,7577,327.723,13962612.9935
1111,1111,2024-02-04 20:35:00+00:00,2024-02-04 20:39:59.999000+00:00,42614.2,42679.5,42601.8,42679.4,678.236,28923339.8001,8431,489.316,20867448.3595
1112,1112,2024-02-04 20:40:00+00:00,2024-02-04 20:44:59.999000+00:00,42679.4,42686.6,42642.0,42650.2,385.73,16455257.99948,5836,207.574,8855467.86088
1113,1113,2024-02-04 20:45:00+00:00,2024-02-04 20:49:59.999000+00:00,42650.2,42747.9,42641.6,42724.5,1162.251,49641895.3469,10500,717.156,30627576.1755
1114,1114,2024-02-04 20:50:00+00:00,2024-02-04 20:54:59.999000+00:00,42724.5,42936.0,42705.7,42899.9,4549.89,194912179.69959,35350,2890.383,123804951.13789
1115,1115,2024-02-04 20:55:00+00:00,2024-02-04 20:59:59.999000+00:00,42899.9,42910.4,42821.1,42868.7,1169.558,50125386.6955,14597,418.857,17951487.402
1116,1116,2024-02-04 21:00:00+00:00,2024-02-04 21:04:59.999000+00:00,42868.8,42977.2,42868.7,42922.5,1239.553,53214255.45,20366,632.699,27162318.3835
1117,1117,2024-02-04 21:05:00+00:00,2024-02-04 21:09:59.999000+00:00,42922.5,42930.2,42879.6,42915.9,577.155,24760254.9987,9179,282.234,12108396.6503
1118,1118,2024-02-04 21:10:00+00:00,2024-02-04 21:14:59.999000+00:00,42915.9,42917.7,42855.7,42857.2,496.146,21277751.5125,6857,139.524,5983728.0135
1119,1119,2024-02-04 21:15:00+00:00,2024-02-04 21:19:59.999000+00:00,42857.2,42859.4,42805.7,42839.9,583.75,25002864.8044,8585,237.577,10176472.1134
1120,1120,2024-02-04 21:20:00+00:00,2024-02-04 21:24:59.999000+00:00,42839.9,42878.1,42831.1,42847.9,341.889,14651054.7066,6149,182.145,7805271.6194
1121,1121,2024-02-04 21:25:00+00:00,2024-02-04 21:29:59.999000+00:00,42848.0,42850.8,42812.2,42830.3,249.686,10694219.8685,4031,111.134,4760268.6702
1122,1122,2024-02-04 21:30:00+00:00,2024-02-04 21:34:59.999000+00:00,42830.2,42887.0,42818.8,42886.9,597.18,25591003.0578,6801,423.774,18160171.842
1123,1123,2024-02-04 21:35:00+00:00,2024-02-04 21:39:59.999000+00:00,42887.0,42887.0,42855.1,42855.1,175.496,7524313.6785,3387,63.907,2739823.698
1124,1124,2024-02-04 21:40:00+00:00,2024-02-04 21:44:59.999000+00:00,42855.1,42862.6,42805.8,42810.0,290.396,12439572.7014,5023,96.97,4154276.5728
1125,1125,2024-02-04 21:45:00+00:00,2024-02-04 21:49:59.999000+00:00,42809.9,42812.1,42793.0,42794.4,255.076,10917490.28469,4134,76.489,3273839.3175
1126,1126,2024-02-04 21:50:00+00:00,2024-02-04 21:54:59.999000+00:00,42794.5,42794.5,42752.8,42756.2,437.797,18724323.3196,7127,181.504,7762635.9884
1127,1127,2024-02-04 21:55:00+00:00,2024-02-04 21:59:59.999000+00:00,42756.3,42772.5,42753.3,42762.0,194.922,8335215.8494,3432,119.726,5119633.3148
1128,1128,2024-02-04 22:00:00+00:00,2024-02-04 22:04:59.999000+00:00,42762.0,42809.4,42753.8,42800.2,254.722,10899992.2432,4504,163.29,6987581.0429
1129,1129,2024-02-04 22:05:00+00:00,2024-02-04 22:09:59.999000+00:00,42800.3,42800.3,42752.0,42752.6,439.348,18789820.0339,6369,96.745,4137786.7203
1130,1130,2024-02-04 22:10:00+00:00,2024-02-04 22:14:59.999000+00:00,42752.6,42795.3,42752.6,42794.5,172.973,7399579.8972,3410,130.038,5562589.7402
1131,1131,2024-02-04 22:15:00+00:00,2024-02-04 22:19:59.999000+00:00,42794.5,42869.4,42794.5,42824.0,380.501,16298840.1044,5997,253.075,10839931.4779
1132,1132,2024-02-04 22:20:00+00:00,2024-02-04 22:24:59.999000+00:00,42824.0,42824.1,42738.8,42738.8,425.007,18181346.9964,6134,94.283,4032530.2412
1133,1133,2024-02-04 22:25:00+00:00,2024-02-04 22:29:59.999000+00:00,42738.8,42738.9,42558.2,42630.1,2047.504,87299359.50745,25191,755.139,32190700.5246
1134,1134,2024-02-04 22:30:00+00:00,2024-02-04 22:34:59.999000+00:00,42630.0,42659.8,42588.1,42610.3,724.42,30877124.3151,9450,334.424,14255781.3285
1135,1135,2024-02-04 22:35:00+00:00,2024-02-04 22:39:59.999000+00:00,42610.3,42623.6,42176.7,42404.1,6335.19,268373214.5817,48005,1826.154,77327828.00485
1136,1136,2024-02-04 22:40:00+00:00,2024-02-04 22:44:59.999000+00:00,42404.2,42486.6,42323.2,42486.5,2504.562,106213628.75435,26638,1385.203,58741658.65325
1137,1137,2024-02-04 22:45:00+00:00,2024-02-04 22:49:59.999000+00:00,42486.5,42617.3,42486.5,42617.3,1277.604,54360064.24789,17954,818.662,34835273.34859
1138,1138,2024-02-04 22:50:00+00:00,2024-02-04 22:54:59.999000+00:00,42617.3,42617.4,42477.0,42511.1,1083.323,46071023.7704,17498,374.647,15931714.5374
1139,1139,2024-02-04 22:55:00+00:00,2024-02-04 22:59:59.999000+00:00,42511.1,42559.6,42500.8,42554.2,679.402,28898979.6454,9331,336.053,14294231.0855
1140,1140,2024-02-04 23:00:00+00:00,2024-02-04 23:04:59.999000+00:00,42554.1,42594.2,42490.0,42571.6,996.09,42385548.8101,14197,610.942,25997716.0641
1141,1141,2024-02-04 23:05:00+00:00,2024-02-04 23:09:59.999000+00:00,42571.5,42641.8,42571.5,42595.2,854.063,36392315.98214,10952,499.801,21298185.26444
1142,1142,2024-02-04 23:10:00+00:00,2024-02-04 23:14:59.999000+00:00,42595.2,42634.6,42584.7,42599.9,516.376,22003096.9802,7886,276.928,11800187.4549
1143,1143,2024-02-04 23:15:00+00:00,2024-02-04 23:19:59.999000+00:00,42600.0,42600.0,42551.0,42559.1,305.224,12993884.6947,5541,127.979,5447938.9433
1144,1144,2024-02-04 23:20:00+00:00,2024-02-04 23:24:59.999000+00:00,42559.0,42586.7,42546.1,42561.8,320.298,13634791.6755,5457,193.481,8236469.4804
1145,1145,2024-02-04 23:25:00+00:00,2024-02-04 23:29:59.999000+00:00,42561.8,42602.5,42551.9,42595.5,215.826,9190712.8539,3916,150.275,6399412.8246
1146,1146,2024-02-04 23:30:00+00:00,2024-02-04 23:34:59.999000+00:00,42595.5,42615.4,42577.8,42579.3,218.361,9301625.0843,3660,99.842,4253115.8246
1147,1147,2024-02-04 23:35:00+00:00,2024-02-04 23:39:59.999000+00:00,42580.0,42595.5,42551.0,42558.0,332.6,14157979.2626,4996,109.853,4676050.4214
1148,1148,2024-02-04 23:40:00+00:00,2024-02-04 23:44:59.999000+00:00,42558.0,42563.1,42541.1,42541.5,253.704,10795006.4572,4206,123.262,5244776.2133
1149,1149,2024-02-04 23:45:00+00:00,2024-02-04 23:49:59.999000+00:00,42541.5,42587.0,42541.5,42575.9,343.458,14620221.1949,4934,204.619,8709893.4451
1150,1150,2024-02-04 23:50:00+00:00,2024-02-04 23:54:59.999000+00:00,42575.9,42598.1,42575.8,42594.0,213.416,9089235.705,3878,123.401,5255532.2793
1151,1151,2024-02-04 23:55:00+00:00,2024-02-04 23:59:59.999000+00:00,42594.1,42594.1,42552.7,42570.3,271.724,11567760.2096,3955,131.882,5614174.396
1152,1152,2024-02-05 00:00:00+00:00,2024-02-05 00:04:59.999000+00:00,42570.3,42579.9,42553.6,42568.9,469.784,19995878.7424,5872,285.652,12158506.5095
1153,1153,2024-02-05 00:05:00+00:00,2024-02-05 00:09:59.999000+00:00,42568.8,42568.9,42554.6,42563.9,193.593,8239774.3182,3488,80.757,3437308.5034
1154,1154,2024-02-05 00:10:00+00:00,2024-02-05 00:14:59.999000+00:00,42563.9,42573.3,42560.9,42568.6,192.364,8188646.347,2475,99.847,4250292.6023
1155,1155,2024-02-05 00:15:00+00:00,2024-02-05 00:19:59.999000+00:00,42568.7,42570.5,42450.3,42456.0,874.377,37167453.63361,11071,265.476,11285243.6055
1156,1156,2024-02-05 00:20:00+00:00,2024-02-05 00:24:59.999000+00:00,42456.0,42609.0,42424.8,42600.5,1242.774,52827601.12619,15387,828.2,35213487.59439
1157,1157,2024-02-05 00:25:00+00:00,2024-02-05 00:29:59.999000+00:00,42600.6,42615.0,42547.4,42562.1,613.266,26110191.1224,9325,292.027,12432972.3886
1158,1158,2024-02-05 00:30:00+00:00,2024-02-05 00:34:59.999000+00:00,42562.2,42562.9,42479.0,42494.0,709.803,30177913.3579,11041,325.507,13839022.8514
1159,1159,2024-02-05 00:35:00+00:00,2024-02-05 00:39:59.999000+00:00,42495.1,42500.0,42421.9,42426.1,1019.043,43267652.40201,13447,340.311,14450091.1451
1160,1160,2024-02-05 00:40:00+00:00,2024-02-05 00:44:59.999000+00:00,42426.0,42444.7,42378.0,42444.6,1141.943,48427050.6577,17190,462.361,19608691.1929
1161,1161,2024-02-05 00:45:00+00:00,2024-02-05 00:49:59.999000+00:00,42444.7,42445.4,42363.1,42389.4,627.86,26618918.8428,11491,244.399,10361265.0414
1162,1162,2024-02-05 00:50:00+00:00,2024-02-05 00:54:59.999000+00:00,42389.4,42389.5,42333.4,42352.8,874.356,37039960.84405,13491,387.09,16398329.1168
1163,1163,2024-02-05 00:55:00+00:00,2024-02-05 00:59:59.999000+00:00,42352.7,42394.2,42338.6,42339.2,547.431,23194049.9949,8199,291.534,12353125.0815
1164,1164,2024-02-05 01:00:00+00:00,2024-02-05 01:04:59.999000+00:00,42339.3,42390.1,42333.3,42380.8,497.41,21073380.5912,8062,350.497,14849841.8175
1165,1165,2024-02-05 01:05:00+00:00,2024-02-05 01:09:59.999000+00:00,42380.8,42380.9,42277.2,42300.1,1409.568,59649638.5094,17906,485.774,20556248.8896
1166,1166,2024-02-05 01:10:00+00:00,2024-02-05 01:14:59.999000+00:00,42300.1,42336.9,42235.1,42263.8,1458.413,61667744.4278,19648,740.147,31302485.8446
1167,1167,2024-02-05 01:15:00+00:00,2024-02-05 01:19:59.999000+00:00,42263.8,42350.4,42262.7,42329.8,910.717,38532447.0471,12521,591.843,25037280.6577
1168,1168,2024-02-05 01:20:00+00:00,2024-02-05 01:24:59.999000+00:00,42329.8,42384.4,42329.8,42369.9,569.399,24120898.376,7306,431.823,18292740.8965
1169,1169,2024-02-05 01:25:00+00:00,2024-02-05 01:29:59.999000+00:00,42369.9,42412.3,42366.1,42407.5,588.859,24961880.7151,7172,402.3,17053517.7399
1170,1170,2024-02-05 01:30:00+00:00,2024-02-05 01:34:59.999000+00:00,42407.5,42437.8,42366.8,42433.1,606.702,25723343.1412,9176,393.031,16664474.7924
1171,1171,2024-02-05 01:35:00+00:00,2024-02-05 01:39:59.999000+00:00,42433.1,42500.0,42429.9,42442.3,817.172,34700781.89181,12551,500.609,21256751.73291
1172,1172,2024-02-05 01:40:00+00:00,2024-02-05 01:44:59.999000+00:00,42442.4,42474.0,42442.3,42467.1,289.735,12302847.4527,5640,188.368,7998494.9346
1173,1173,2024-02-05 01:45:00+00:00,2024-02-05 01:49:59.999000+00:00,42467.0,42479.1,42426.1,42427.5,320.546,13607576.3837,5839,136.426,5792208.435
1174,1174,2024-02-05 01:50:00+00:00,2024-02-05 01:54:59.999000+00:00,42427.5,42475.0,42426.5,42439.8,565.569,24009219.1747,6649,233.897,9928637.6723
1175,1175,2024-02-05 01:55:00+00:00,2024-02-05 01:59:59.999000+00:00,42439.8,42539.5,42439.8,42513.6,544.256,23132241.1488,7561,380.295,16163822.394
1176,1176,2024-02-05 02:00:00+00:00,2024-02-05 02:04:59.999000+00:00,42513.7,42513.7,42459.3,42463.1,462.036,19631872.5066,5378,119.647,5084072.6082
1177,1177,2024-02-05 02:05:00+00:00,2024-02-05 02:09:59.999000+00:00,42463.1,42513.5,42461.8,42490.1,504.839,21451936.0221,4984,175.074,7439388.9056
1178,1178,2024-02-05 02:10:00+00:00,2024-02-05 02:14:59.999000+00:00,42490.0,42490.1,42454.3,42454.3,563.273,23925700.3988,4184,202.789,8611928.934
1179,1179,2024-02-05 02:15:00+00:00,2024-02-05 02:19:59.999000+00:00,42454.3,42454.4,42380.2,42380.2,915.205,38817441.4996,9716,308.968,13104987.2866
