,Unnamed: 0,openTime,closeTime,open,high,low,close,baseVolume,quoteVolume,numTrades,takerBuyBaseVolume,takerBuyQuoteVolume
4589,4589,2024-02-16 22:25:00+00:00,2024-02-16 22:29:59.999000+00:00,51912.59,51917.79,51905.09,51905.09,28.80621,1495415.8522794,1793,6.36381,330365.3093756
4590,4590,2024-02-16 22:30:00+00:00,2024-02-16 22:34:59.999000+00:00,51905.1,51949.57,51902.45,51949.57,24.05617,1248999.4845207,2599,18.45179,958032.5832448
4591,4591,2024-02-16 22:35:00+00:00,2024-02-16 22:39:59.999000+00:00,51949.56,51975.27,51948.78,51954.04,21.50521,1117373.1266323,1887,13.66103,709794.6176138
4592,4592,2024-02-16 22:40:00+00:00,2024-02-16 22:44:59.999000+00:00,51954.03,51967.68,51935.96,51935.97,23.84458,1238965.7149748,2785,12.02333,624748.9566817
4593,4593,2024-02-16 22:45:00+00:00,2024-02-16 22:49:59.999000+00:00,51935.97,51960.44,51932.34,51958.01,24.16641,1255310.6280467,2068,12.1057,628840.4975079
4594,4594,2024-02-16 22:50:00+00:00,2024-02-16 22:54:59.999000+00:00,51958.01,51995.88,51958.0,51992.75,23.62624,1228094.1495702,2193,16.3283,848771.5783179
4595,4595,2024-02-16 22:55:00+00:00,2024-02-16 22:59:59.999000+00:00,51992.74,51992.75,51957.59,51977.86,50.70526,2634928.1463062,2291,30.83749,1602332.3203499
4596,4596,2024-02-16 23:00:00+00:00,2024-02-16 23:04:59.999000+00:00,51977.86,52008.0,51956.28,51991.81,72.92231,3790518.8125951,4678,33.59711,1746337.3518667
4597,4597,2024-02-16 23:05:00+00:00,2024-02-16 23:09:59.999000+00:00,51991.81,52031.1,51991.28,52030.65,56.5865,2943220.5804442,2235,33.09966,1721569.8292193
4598,4598,2024-02-16 23:10:00+00:00,2024-02-16 23:14:59.999000+00:00,52030.65,52047.28,51996.29,51996.3,28.19277,1466686.3447263,2747,10.88754,566475.4640373
4599,4599,2024-02-16 23:15:00+00:00,2024-02-16 23:19:59.999000+00:00,51996.29,52021.87,51996.29,52021.87,32.00515,1664505.0527387,3315,22.29297,1159367.8563399
4600,4600,2024-02-16 23:20:00+00:00,2024-02-16 23:24:59.999000+00:00,52021.87,52070.0,52021.86,52063.02,49.08433,2554767.8239515,3885,27.73099,1443317.0320723
4601,4601,2024-02-16 23:25:00+00:00,2024-02-16 23:29:59.999000+00:00,52063.02,52111.24,52058.38,52100.11,79.59554,4146434.0500245,3434,48.60905,2532137.7011621
4602,4602,2024-02-16 23:30:00+00:00,2024-02-16 23:34:59.999000+00:00,52100.1,52100.11,52069.06,52073.36,42.55678,2216412.0792258,2623,13.35231,695357.1392187
4603,4603,2024-02-16 23:35:00+00:00,2024-02-16 23:39:59.999000+00:00,52073.35,52145.95,52070.01,52120.0,89.49295,4664956.5757078,3290,44.27375,2307713.0611436
4604,4604,2024-02-16 23:40:00+00:00,2024-02-16 23:44:59.999000+00:00,52120.0,52208.0,52120.0,52163.94,220.21445,11488509.1752796,4431,182.44507,9518353.9806119
4605,4605,2024-02-16 23:45:00+00:00,2024-02-16 23:49:59.999000+00:00,52163.94,52208.43,52163.93,52178.01,51.18496,2671167.154159,2297,28.38873,1481375.4272889
4606,4606,2024-02-16 23:50:00+00:00,2024-02-16 23:54:59.999000+00:00,52178.0,52182.78,52121.1,52122.0,61.41866,3203128.9832918,4317,29.44151,1535489.4740152
4607,4607,2024-02-16 23:55:00+00:00,2024-02-16 23:59:59.999000+00:00,52121.99,52150.58,52111.1,52124.11,47.39197,2470548.7077385,3513,26.59727,1386461.6090769
4608,4608,2024-02-17 00:00:00+00:00,2024-02-17 00:04:59.999000+00:00,52124.1,52159.11,52114.39,52124.15,77.28167,4029280.3400987,5395,45.16057,2354577.2853893
4609,4609,2024-02-17 00:05:00+00:00,2024-02-17 00:09:59.999000+00:00,52124.14,52141.1,52079.05,52101.1,62.65613,3264842.6952216,4119,21.18006,1103738.4692275
4610,4610,2024-02-17 00:10:00+00:00,2024-02-17 00:14:59.999000+00:00,52101.09,52138.0,52101.09,52117.99,47.02572,2451253.9001212,2675,21.07918,1098725.88938
4611,4611,2024-02-17 00:15:00+00:00,2024-02-17 00:19:59.999000+00:00,52118.0,52162.82,52092.0,52137.96,95.38789,4972137.5752205,4263,46.86758,2443117.3293185
4612,4612,2024-02-17 00:20:00+00:00,2024-02-17 00:24:59.999000+00:00,52137.95,52149.12,52095.16,52096.55,36.16047,1884956.4077216,3758,14.06141,733033.0762064
4613,4613,2024-02-17 00:25:00+00:00,2024-02-17 00:29:59.999000+00:00,52096.55,52100.83,52061.88,52070.0,30.99399,1614171.7350206,1763,11.44885,596230.4949374
4614,4614,2024-02-17 00:30:00+00:00,2024-02-17 00:34:59.999000+00:00,52070.0,52085.89,52028.28,52061.09,50.51032,2629389.5899889,2346,23.12939,1203924.0825209
4615,4615,2024-02-17 00:35:00+00:00,2024-02-17 00:39:59.999000+00:00,52061.1,52091.97,52061.09,52091.96,32.9114,1714138.6014215,3815,18.0055,937776.1091392
4616,4616,2024-02-17 00:40:00+00:00,2024-02-17 00:44:59.999000+00:00,52091.96,52111.1,52089.76,52102.27,35.46066,1847463.0099766,2837,15.08327,785807.1053519
4617,4617,2024-02-17 00:45:00+00:00,2024-02-17 00:49:59.999000+00:00,52102.27,52107.1,52073.31,52073.31,24.82799,1293357.4114137,3360,7.3282,381772.7901077
4618,4618,2024-02-17 00:50:00+00:00,2024-02-17 00:54:59.999000+00:00,52073.32,52077.78,52025.52,52025.53,25.46417,1325644.8702463,1718,10.3578,539243.411346
4619,4619,2024-02-17 00:55:00+00:00,2024-02-17 00:59:59.999000+00:00,52025.52,52043.42,52003.8,52003.8,29.56427,1538249.3457166,1951,13.30343,692205.6204622
4620,4620,2024-02-17 01:00:00+00:00,2024-02-17 01:04:59.999000+00:00,52003.81,52016.0,51986.98,51997.76,37.14582,1931605.255355,2151,14.45662,751707.1822396
4621,4621,2024-02-17 01:05:00+00:00,2024-02-17 01:09:59.999000+00:00,51997.76,52026.24,51992.0,52000.0,40.08362,2084813.6659807,3044,21.16027,1100565.5457388
4622,4622,2024-02-17 01:10:00+00:00,2024-02-17 01:14:59.999000+00:00,52000.0,52011.1,51968.46,51968.73,37.20535,1934345.404752,2449,5.81294,302227.0578714
4623,4623,2024-02-17 01:15:00+00:00,2024-02-17 01:19:59.999000+00:00,51968.73,52008.67,51942.85,51949.99,40.90315,2125663.1578941,3564,16.25144,844601.2525444
4624,4624,2024-02-17 01:20:00+00:00,2024-02-17 01:24:59.999000+00:00,51949.98,51951.1,51909.33,51920.23,51.0946,2653439.8488194,2724,25.68229,1333642.8630041
4625,4625,2024-02-17 01:25:00+00:00,2024-02-17 01:29:59.999000+00:00,51920.23,51949.88,51907.46,51930.0,56.40183,2928856.3479837,3510,20.68267,1074013.549223
4626,4626,2024-02-17 01:30:00+00:00,2024-02-17 01:34:59.999000+00:00,51930.01,51979.26,51930.0,51949.52,41.23939,2142655.3650562,3802,15.80082,820916.7615264
4627,4627,2024-02-17 01:35:00+00:00,2024-02-17 01:39:59.999000+00:00,51949.53,51952.0,51913.3,51928.04,39.57895,2055556.4336312,2457,12.31962,639802.1023717
4628,4628,2024-02-17 01:40:00+00:00,2024-02-17 01:44:59.999000+00:00,51928.04,51941.97,51894.55,51894.56,40.25455,2089749.0189376,2930,8.18041,424710.4020742
4629,4629,2024-02-17 01:45:00+00:00,2024-02-17 01:49:59.999000+00:00,51894.56,51919.91,51869.04,51869.05,36.99551,1919654.6723852,3605,16.59848,861242.7494446
4630,4630,2024-02-17 01:50:00+00:00,2024-02-17 01:54:59.999000+00:00,51869.04,51937.8,51846.84,51937.79,78.4094,4068768.2889954,4688,43.73991,2269848.1169385
4631,4631,2024-02-17 01:55:00+00:00,2024-02-17 01:59:59.999000+00:00,51937.79,51971.34,51937.79,51971.33,25.76022,1338423.8481711,1602,15.59789,810424.2009082
4632,4632,2024-02-17 02:00:00+00:00,2024-02-17 02:04:59.999000+00:00,51971.34,52000.0,51971.33,51978.87,32.04893,1665981.0443288,2138,19.26655,1001510.9273102
4633,4633,2024-02-17 02:05:00+00:00,2024-02-17 02:09:59.999000+00:00,51978.86,51978.87,51949.44,51949.44,36.93197,1919238.5948745,2541,9.82103,510390.8610384
4634,4634,2024-02-17 02:10:00+00:00,2024-02-17 02:14:59.999000+00:00,51949.45,52018.0,51926.0,52009.0,50.56131,2627488.1216996,2729,27.36813,1422207.361226
4635,4635,2024-02-17 02:15:00+00:00,2024-02-17 02:19:59.999000+00:00,52009.01,52009.1,51979.11,51988.29,41.30322,2147559.446135,2712,16.75629,871152.1802748
4636,4636,2024-02-17 02:20:00+00:00,2024-02-17 02:24:59.999000+00:00,51988.28,51988.29,51949.17,51949.17,19.3868,1007550.2139875,2351,3.91274,203364.3607705
4637,4637,2024-02-17 02:25:00+00:00,2024-02-17 02:29:59.999000+00:00,51949.17,51959.27,51940.0,51959.27,19.56595,1016411.7941539,1947,13.34061,693020.1234685
4638,4638,2024-02-17 02:30:00+00:00,2024-02-17 02:34:59.999000+00:00,51959.27,51959.27,51901.1,51922.01,40.86597,2121763.7501871,2583,19.76642,1026132.1998545
4639,4639,2024-02-17 02:35:00+00:00,2024-02-17 02:39:59.999000+00:00,51922.01,51922.01,51887.5,51901.09,27.48636,1426784.3091285,2313,8.8751,460614.8555756
4640,4640,2024-02-17 02:40:00+00:00,2024-02-17 02:44:59.999000+00:00,51901.09,51901.1,51881.33,51897.24,27.505,1427342.9528108,1795,11.06374,574136.2856305
4641,4641,2024-02-17 02:45:00+00:00,2024-02-17 02:49:59.999000+00:00,51897.24,51925.45,51892.12,51900.02,28.81061,1495454.9305411,2832,14.41498,748191.1400823
4642,4642,2024-02-17 02:50:00+00:00,2024-02-17 02:54:59.999000+00:00,51900.02,51959.82,51900.02,51959.81,29.14916,1513854.3017659,2339,25.73718,1336630.1038909
4643,4643,2024-02-17 02:55:00+00:00,2024-02-17 02:59:59.999000+00:00,51959.81,51959.82,51931.57,51935.85,15.44487,802264.2536272,2140,4.23837,220133.5018639
4644,4644,2024-02-17 03:00:00+00:00,2024-02-17 03:04:59.999000+00:00,51935.84,51950.0,51914.45,51914.45,26.43984,1373013.4861952,2950,8.60586,446947.875825
4645,4645,2024-02-17 03:05:00+00:00,2024-02-17 03:09:59.999000+00:00,51914.45,51939.15,51914.44,51936.83,25.3923,1318500.1085855,2228,12.37172,642388.0044823
4646,4646,2024-02-17 03:10:00+00:00,2024-02-17 03:14:59.999000+00:00,51936.83,51936.84,51916.0,51929.94,26.27624,1364425.2856548,2268,6.60169,342800.9657672
4647,4647,2024-02-17 03:15:00+00:00,2024-02-17 03:19:59.999000+00:00,51929.93,51974.0,51929.93,51974.0,29.99317,1558284.5722405,2049,18.00322,935307.093155
4648,4648,2024-02-17 03:20:00+00:00,2024-02-17 03:24:59.999000+00:00,51974.0,51974.0,51935.84,51935.85,26.25719,1364174.7506408,2117,2.87727,149477.5161434
4649,4649,2024-02-17 03:25:00+00:00,2024-02-17 03:29:59.999000+00:00,51935.84,51935.85,51897.43,51897.44,37.56145,1949912.6658489,2534,7.44421,386431.5567681
4650,4650,2024-02-17 03:30:00+00:00,2024-02-17 03:34:59.999000+00:00,51897.44,51928.46,51897.43,51915.05,47.53569,2467915.0930667,2821,25.8398,1341453.7885253
4651,4651,2024-02-17 03:35:00+00:00,2024-02-17 03:39:59.999000+00:00,51915.05,51938.0,51915.03,51938.0,20.12769,1045222.3328658,1944,14.00285,727125.8148065
4652,4652,2024-02-17 03:40:00+00:00,2024-02-17 03:44:59.999000+00:00,51937.99,51954.82,51937.99,51954.81,14.0514,729978.4123763,1267,9.49754,493389.2111342
4653,4653,2024-02-17 03:45:00+00:00,2024-02-17 03:49:59.999000+00:00,51954.81,51965.21,51934.82,51951.43,21.82991,1134034.648661,2954,10.5007,545480.9951674
4654,4654,2024-02-17 03:50:00+00:00,2024-02-17 03:54:59.999000+00:00,51951.43,51965.21,51950.0,51961.09,15.83195,822580.2238571,2785,7.43124,386099.9860478
4655,4655,2024-02-17 03:55:00+00:00,2024-02-17 03:59:59.999000+00:00,51961.1,51968.76,51961.09,51968.75,14.96642,777782.9625287,1672,5.04952,262414.4873732
4656,4656,2024-02-17 04:00:00+00:00,2024-02-17 04:04:59.999000+00:00,51968.75,51982.05,51944.17,51944.18,32.63712,1696058.6387277,2293,16.04973,834102.9052128
4657,4657,2024-02-17 04:05:00+00:00,2024-02-17 04:09:59.999000+00:00,51944.17,51957.62,51930.02,51930.02,30.19713,1568596.9708109,2082,17.08328,887386.8647083
4658,4658,2024-02-17 04:10:00+00:00,2024-02-17 04:14:59.999000+00:00,51930.03,51951.1,51929.86,51941.99,52.9741,2751326.5910292,3226,41.868,2174487.8406412
4659,4659,2024-02-17 04:15:00+00:00,2024-02-17 04:19:59.999000+00:00,51941.99,51968.76,51941.99,51968.76,25.95971,1348714.7775319,2468,10.85341,563850.7128557
4660,4660,2024-02-17 04:20:00+00:00,2024-02-17 04:24:59.999000+00:00,51968.76,52000.0,51968.75,51999.99,55.58346,2889096.9537213,3260,25.73273,1337561.6981033
4661,4661,2024-02-17 04:25:00+00:00,2024-02-17 04:29:59.999000+00:00,51999.99,52000.0,51980.0,51980.0,38.05634,1978532.2658555,2865,19.06722,991296.7135877
4662,4662,2024-02-17 04:30:00+00:00,2024-02-17 04:34:59.999000+00:00,51980.01,52000.0,51980.0,51999.85,40.66533,2114253.0595282,4747,13.45786,699699.4958633
4663,4663,2024-02-17 04:35:00+00:00,2024-02-17 04:39:59.999000+00:00,51999.86,52000.0,51982.95,51989.99,36.00742,1872188.9232195,2518,21.64735,1125533.7543781
4664,4664,2024-02-17 04:40:00+00:00,2024-02-17 04:44:59.999000+00:00,51989.98,52012.46,51989.98,51989.99,46.57849,2422065.567092,2621,30.77309,1600186.0233816
4665,4665,2024-02-17 04:45:00+00:00,2024-02-17 04:49:59.999000+00:00,51989.99,52017.91,51989.98,52003.7,69.91577,3635932.9415807,3418,35.17082,1828954.9094935
4666,4666,2024-02-17 04:50:00+00:00,2024-02-17 04:54:59.999000+00:00,52003.7,52057.54,52003.69,52020.01,55.57307,2891612.1886606,2564,33.01528,1717871.6387492
4667,4667,2024-02-17 04:55:00+00:00,2024-02-17 04:59:59.999000+00:00,52020.01,52020.96,52008.0,52011.62,32.98238,1715567.0159512,3149,18.24284,948868.4951987
4668,4668,2024-02-17 05:00:00+00:00,2024-02-17 05:04:59.999000+00:00,52011.62,52013.54,51982.99,51982.99,37.93115,1972453.2555168,3497,10.62479,552532.4460164
4669,4669,2024-02-17 05:05:00+00:00,2024-02-17 05:09:59.999000+00:00,51983.0,51989.99,51976.3,51976.3,22.89124,1190001.293265,2025,8.68109,451287.7312285
4670,4670,2024-02-17 05:10:00+00:00,2024-02-17 05:14:59.999000+00:00,51976.31,51976.31,51921.05,51921.05,30.54289,1586380.3442722,2701,9.2174,478692.502446
4671,4671,2024-02-17 05:15:00+00:00,2024-02-17 05:19:59.999000+00:00,51921.05,51921.06,51884.92,51905.22,37.59973,1951505.4782841,2692,11.91946,618635.1532803
4672,4672,2024-02-17 05:20:00+00:00,2024-02-17 05:24:59.999000+00:00,51905.21,51905.22,51888.82,51888.83,18.77058,974115.8580897,1735,6.1496,319135.00914
4673,4673,2024-02-17 05:25:00+00:00,2024-02-17 05:29:59.999000+00:00,51888.82,51888.83,51792.0,51871.09,133.45402,6917328.1906899,4514,35.44904,1837452.2004833
4674,4674,2024-02-17 05:30:00+00:00,2024-02-17 05:34:59.999000+00:00,51871.1,51871.1,51827.9,51828.51,58.59946,3038200.1299772,2336,12.28825,637148.6794998
4675,4675,2024-02-17 05:35:00+00:00,2024-02-17 05:39:59.999000+00:00,51828.51,51906.88,51828.51,51871.92,82.52746,4281474.5467536,3249,39.87466,2068297.1531228
4676,4676,2024-02-17 05:40:00+00:00,2024-02-17 05:44:59.999000+00:00,51871.92,51891.1,51871.91,51890.26,21.87809,1135129.6919965,2175,14.59795,757361.444641
4677,4677,2024-02-17 05:45:00+00:00,2024-02-17 05:49:59.999000+00:00,51890.26,51909.33,51886.04,51892.46,27.51014,1427588.0691285,3184,15.64444,811817.0881302
4678,4678,2024-02-17 05:50:00+00:00,2024-02-17 05:54:59.999000+00:00,51892.46,51900.0,51884.49,51899.99,24.23245,1257432.663984,2653,12.1224,629033.8053835
4679,4679,2024-02-17 05:55:00+00:00,2024-02-17 05:59:59.999000+00:00,51899.99,51918.99,51899.99,51918.98,24.0835,1250145.3651938,2017,16.85748,875054.4600239
4680,4680,2024-02-17 06:00:00+00:00,2024-02-17 06:04:59.999000+00:00,51918.98,51923.11,51904.01,51909.95,53.3039,2767108.3160061,2886,28.38667,1473591.4455947
4681,4681,2024-02-17 06:05:00+00:00,2024-02-17 06:09:59.999000+00:00,51909.95,51931.26,51909.95,51929.86,26.24095,1362460.9814543,2622,14.66113,761215.0567679
4682,4682,2024-02-17 06:10:00+00:00,2024-02-17 06:14:59.999000+00:00,51929.86,51947.5,51929.85,51947.49,23.13956,1201810.8617695,1814,14.40241,748030.4362361
4683,4683,2024-02-17 06:15:00+00:00,2024-02-17 06:19:59.999000+00:00,51947.49,51950.0,51934.11,51935.47,38.85644,2018272.3182384,3374,15.30378,794894.2741737
4684,4684,2024-02-17 06:20:00+00:00,2024-02-17 06:24:59.999000+00:00,51935.47,51935.47,51888.08,51888.08,28.76561,1493383.5637712,3214,8.18255,424792.2635068
4685,4685,2024-02-17 06:25:00+00:00,2024-02-17 06:29:59.999000+00:00,51888.09,51916.3,51888.08,51916.3,25.19718,1307913.7405605,2264,14.835,770028.4687678
4686,4686,2024-02-17 06:30:00+00:00,2024-02-17 06:34:59.999000+00:00,51916.3,51921.1,51906.0,51919.77,19.61802,1018463.6210395,2777,8.70509,451917.899262
4687,4687,2024-02-17 06:35:00+00:00,2024-02-17 06:39:59.999000+00:00,51919.78,51935.28,51919.77,51925.0,34.22195,1777138.4365706,3219,19.40762,1007817.5558551
4688,4688,2024-02-17 06:40:00+00:00,2024-02-17 06:44:59.999000+00:00,51925.01,51925.01,51885.93,51885.94,38.26397,1986470.9029387,2128,3.11845,161882.0024494
4689,4689,2024-02-17 06:45:00+00:00,2024-02-17 06:49:59.999000+00:00,51885.93,51928.0,51884.62,51927.7,26.09358,1354337.4067138,2685,20.88649,1084032.1987583
4690,4690,2024-02-17 06:50:00+00:00,2024-02-17 06:54:59.999000+00:00,51927.7,51947.05,51927.69,51947.04,18.08627,939312.7746432,2060,11.88689,617345.0445242
4691,4691,2024-02-17 06:55:00+00:00,2024-02-17 06:59:59.999000+00:00,51947.05,51947.05,51921.1,51925.59,30.35589,1576501.4895582,3680,11.78215,611854.7195769
4692,4692,2024-02-17 07:00:00+00:00,2024-02-17 07:04:59.999000+00:00,51925.59,51942.99,51925.58,51942.98,29.04037,1508196.9069286,2378,21.74005,1129063.8627576
4693,4693,2024-02-17 07:05:00+00:00,2024-02-17 07:09:59.999000+00:00,51942.98,51959.79,51942.98,51959.79,31.79577,1651886.4884886,3824,20.69347,1075061.9017294
4694,4694,2024-02-17 07:10:00+00:00,2024-02-17 07:14:59.999000+00:00,51959.79,51959.79,51949.99,51957.28,33.54615,1742914.2571381,3042,18.16297,943670.05967
4695,4695,2024-02-17 07:15:00+00:00,2024-02-17 07:19:59.999000+00:00,51957.27,51959.5,51946.79,51946.8,32.14546,1670021.5378538,3985,15.57659,809234.2588585
4696,4696,2024-02-17 07:20:00+00:00,2024-02-17 07:24:59.999000+00:00,51946.79,51946.8,51913.85,51935.41,30.06574,1561352.0294138,3224,11.28202,585843.5105585
4697,4697,2024-02-17 07:25:00+00:00,2024-02-17 07:29:59.999000+00:00,51935.42,51941.01,51935.41,51941.01,32.88817,1708140.0070065,2343,12.27784,637663.2322243
4698,4698,2024-02-17 07:30:00+00:00,2024-02-17 07:34:59.999000+00:00,51941.01,51960.0,51931.92,51944.82,75.90848,3943187.4713903,5252,39.73813,2064207.3616546
4699,4699,2024-02-17 07:35:00+00:00,2024-02-17 07:39:59.999000+00:00,51944.82,51958.0,51941.26,51941.26,29.12792,1513217.8519861,3237,12.60559,654818.770808
4700,4700,2024-02-17 07:40:00+00:00,2024-02-17 07:44:59.999000+00:00,51941.26,51941.27,51930.88,51930.88,18.29425,950188.4538476,1793,5.80233,301376.0330883
4701,4701,2024-02-17 07:45:00+00:00,2024-02-17 07:49:59.999000+00:00,51930.88,51945.75,51905.03,51937.6,39.14216,2032562.9211959,3940,20.61302,1070338.1791408
4702,4702,2024-02-17 07:50:00+00:00,2024-02-17 07:54:59.999000+00:00,51937.59,51937.6,51922.0,51922.01,31.6161,1641919.4789424,3002,10.84205,563069.9170584
4703,4703,2024-02-17 07:55:00+00:00,2024-02-17 07:59:59.999000+00:00,51922.0,51932.39,51911.33,51911.33,31.03541,1611508.3012526,3007,16.09499,835748.5281607
4704,4704,2024-02-17 08:00:00+00:00,2024-02-17 08:04:59.999000+00:00,51911.34,51911.34,51855.02,51871.99,67.43559,3498284.2110459,3209,27.47833,1425252.5701223
4705,4705,2024-02-17 08:05:00+00:00,2024-02-17 08:09:59.999000+00:00,51872.0,51881.1,51852.0,51871.11,33.92515,1759719.1232651,2586,13.46474,698425.4430074
4706,4706,2024-02-17 08:10:00+00:00,2024-02-17 08:14:59.999000+00:00,51871.1,51871.11,51821.1,51862.05,63.23249,3278521.0779997,3687,22.22894,1152399.2709641
4707,4707,2024-02-17 08:15:00+00:00,2024-02-17 08:19:59.999000+00:00,51862.05,51862.05,51813.14,51824.01,61.91858,3209297.300611,4200,23.45768,1215731.9620946
4708,4708,2024-02-17 08:20:00+00:00,2024-02-17 08:24:59.999000+00:00,51824.01,51836.0,51800.0,51825.99,91.91761,4762843.4931293,4859,46.11796,2389616.5373422
4709,4709,2024-02-17 08:25:00+00:00,2024-02-17 08:29:59.999000+00:00,51825.99,51826.0,51802.35,51806.11,49.93369,2587057.8414588,3365,27.95659,1448399.656862
4710,4710,2024-02-17 08:30:00+00:00,2024-02-17 08:34:59.999000+00:00,51806.11,51832.32,51771.68,51771.69,86.8149,4496614.4477956,4626,18.47071,956779.1491755
4711,4711,2024-02-17 08:35:00+00:00,2024-02-17 08:39:59.999000+00:00,51771.68,51797.97,51742.11,51769.98,76.39696,3954770.5297265,5284,33.83954,1751745.4088638
4712,4712,2024-02-17 08:40:00+00:00,2024-02-17 08:44:59.999000+00:00,51769.99,51797.96,51746.15,51777.9,65.48909,3390826.7612154,5141,30.48195,1578280.1685977
4713,4713,2024-02-17 08:45:00+00:00,2024-02-17 08:49:59.999000+00:00,51777.89,51792.3,51706.11,51706.11,148.13991,7664898.7274326,6333,32.74511,1694429.3248055
4714,4714,2024-02-17 08:50:00+00:00,2024-02-17 08:54:59.999000+00:00,51706.11,51765.65,51702.37,51762.51,62.02642,3209740.2626217,4391,27.46675,1421371.1237948
4715,4715,2024-02-17 08:55:00+00:00,2024-02-17 08:59:59.999000+00:00,51762.52,51767.96,51740.0,51740.01,30.54241,1580658.5382732,3715,11.28311,583937.7947499
4716,4716,2024-02-17 09:00:00+00:00,2024-02-17 09:04:59.999000+00:00,51740.01,51772.05,51713.99,51716.61,113.22148,5857740.5813035,4461,35.71782,1847920.3942731
4717,4717,2024-02-17 09:05:00+00:00,2024-02-17 09:09:59.999000+00:00,51716.6,51716.61,51655.0,51665.97,175.19091,9054884.8764519,5406,46.01105,2377799.5065957
4718,4718,2024-02-17 09:10:00+00:00,2024-02-17 09:14:59.999000+00:00,51665.97,51730.0,51651.53,51723.18,91.33977,4721166.077032,4715,54.96301,2840961.368406
4719,4719,2024-02-17 09:15:00+00:00,2024-02-17 09:19:59.999000+00:00,51723.17,51791.1,51723.17,51780.41,85.30631,4415733.0387595,3911,53.82901,2786233.0008316
4720,4720,2024-02-17 09:20:00+00:00,2024-02-17 09:24:59.999000+00:00,51780.42,51780.42,51709.57,51709.57,65.31292,3379567.9533488,5220,24.67316,1276637.8699366
4721,4721,2024-02-17 09:25:00+00:00,2024-02-17 09:29:59.999000+00:00,51709.57,51743.9,51670.0,51736.67,138.1207,7141407.5567812,4992,71.63719,3703500.4008689
4722,4722,2024-02-17 09:30:00+00:00,2024-02-17 09:34:59.999000+00:00,51736.68,51795.76,51736.67,51788.02,63.24118,3274127.0405258,2903,35.7865,1852552.3561562
4723,4723,2024-02-17 09:35:00+00:00,2024-02-17 09:39:59.999000+00:00,51788.01,51793.98,51769.0,51769.01,49.26115,2551027.1428612,2643,21.38783,1107562.4241986
4724,4724,2024-02-17 09:40:00+00:00,2024-02-17 09:44:59.999000+00:00,51769.0,51774.0,51751.86,51752.18,25.81342,1336194.7564792,2548,9.79287,506904.6577236
4725,4725,2024-02-17 09:45:00+00:00,2024-02-17 09:49:59.999000+00:00,51752.18,51752.18,51695.44,51721.1,57.29264,2963505.1653777,3545,21.39758,1106518.0154368
4726,4726,2024-02-17 09:50:00+00:00,2024-02-17 09:54:59.999000+00:00,51721.11,51721.11,51680.0,51682.44,27.76024,1435066.1934994,2462,14.11405,729610.9469106
4727,4727,2024-02-17 09:55:00+00:00,2024-02-17 09:59:59.999000+00:00,51682.44,51697.48,51676.39,51676.4,39.27496,2030129.1992126,2303,15.80952,817214.2267813
4728,4728,2024-02-17 10:00:00+00:00,2024-02-17 10:04:59.999000+00:00,51676.39,51686.0,51647.27,51686.0,62.85751,3247519.2814717,3686,29.094,1503107.5927639
4729,4729,2024-02-17 10:05:00+00:00,2024-02-17 10:09:59.999000+00:00,51685.99,51700.0,51670.55,51688.72,65.59492,3390270.0748171,3750,38.34943,1982026.8236487
4730,4730,2024-02-17 10:10:00+00:00,2024-02-17 10:14:59.999000+00:00,51688.72,51688.72,51570.97,51624.0,187.22937,9666320.3283723,8984,70.65252,3647876.5909897
4731,4731,2024-02-17 10:15:00+00:00,2024-02-17 10:19:59.999000+00:00,51624.0,51641.1,51522.77,51600.0,243.75253,12573823.0371165,7591,96.41766,4974103.0014093
4732,4732,2024-02-17 10:20:00+00:00,2024-02-17 10:24:59.999000+00:00,51599.99,51616.0,51519.49,51561.08,164.99439,8506622.7047824,6582,73.31613,3780308.8785134
4733,4733,2024-02-17 10:25:00+00:00,2024-02-17 10:29:59.999000+00:00,51561.09,51588.0,51500.0,51580.0,179.88968,9270196.7063645,6252,74.79632,3854919.4909568
4734,4734,2024-02-17 10:30:00+00:00,2024-02-17 10:34:59.999000+00:00,51580.01,51649.46,51571.1,51637.44,94.86231,4896727.1736058,5587,57.65096,2975717.8944466
4735,4735,2024-02-17 10:35:00+00:00,2024-02-17 10:39:59.999000+00:00,51637.44,51700.0,51636.29,51692.22,90.79561,4691057.0235213,3675,58.88534,3042536.3916613
4736,4736,2024-02-17 10:40:00+00:00,2024-02-17 10:44:59.999000+00:00,51692.22,51692.23,51622.5,51622.5,60.8331,3141865.0471079,3735,27.90019,1440956.5581226
4737,4737,2024-02-17 10:45:00+00:00,2024-02-17 10:49:59.999000+00:00,51622.5,51662.0,51615.11,51662.0,71.20627,3677183.5241938,3426,32.06224,1655710.6278697
4738,4738,2024-02-17 10:50:00+00:00,2024-02-17 10:54:59.999000+00:00,51661.99,51693.47,51661.1,51691.99,55.01035,2842406.8724237,3284,30.62706,1582479.6549888
4739,4739,2024-02-17 10:55:00+00:00,2024-02-17 10:59:59.999000+00:00,51692.0,51729.24,51671.1,51721.67,45.83668,2369780.104217,3037,26.61613,1376115.5655487
4740,4740,2024-02-17 11:00:00+00:00,2024-02-17 11:04:59.999000+00:00,51721.66,51754.25,51721.66,51754.25,77.33634,4001226.6745306,3846,59.57335,3082160.5328178
